SP2T Radio_31064_20160627_084807.csv;;
5195 SP2T 600m-DMX2;;
sn :;31064;
Cadence d'enregistrement :;1 s;
;;
Date;Temp?ature (-5 +35?) (?);Profondeur 600m (m)
24/06/2016 08:13:30;23.97;120.84
24/06/2016 08:13:31;23.97;121.76
24/06/2016 08:13:32;23.92;122.86
24/06/2016 08:13:33;23.92;123.6
24/06/2016 08:13:34;23.86;124.52
24/06/2016 08:13:35;23.86;125.62
24/06/2016 08:13:36;23.86;126.54
24/06/2016 08:13:37;23.79;127.28
24/06/2016 08:13:38;23.79;128.01
24/06/2016 08:13:39;23.76;128.56
24/06/2016 08:13:40;23.67;129.12
24/06/2016 08:13:41;23.63;129.67
24/06/2016 08:13:42;23.58;130.4
24/06/2016 08:13:43;23.54;130.96
24/06/2016 08:13:44;23.42;131.69
24/06/2016 08:13:45;23.38;132.43
24/06/2016 08:13:46;23.38;132.98
24/06/2016 08:13:47;23.18;133.9
24/06/2016 08:13:48;23.02;134.63
24/06/2016 08:13:49;22.91;135.37
24/06/2016 08:13:50;22.59;136.29
24/06/2016 08:13:51;22.54;137.02
24/06/2016 08:13:52;22.54;137.76
24/06/2016 08:13:53;22.48;138.5
24/06/2016 08:13:54;22.46;139.42
24/06/2016 08:13:55;22.42;140.15
24/06/2016 08:13:56;22.35;140.89
24/06/2016 08:13:57;22.25;141.81
24/06/2016 08:13:58;22.16;142.54
24/06/2016 08:13:59;22.14;143.28
24/06/2016 08:14:00;22.14;144.2
24/06/2016 08:14:01;22.1;144.93
24/06/2016 08:14:02;21.99;145.66
24/06/2016 08:14:03;21.97;146.39
24/06/2016 08:14:04;21.97;147.3
24/06/2016 08:14:05;21.91;148.04
24/06/2016 08:14:06;21.87;148.77
24/06/2016 08:14:07;21.87;149.68
24/06/2016 08:14:08;21.83;150.6
24/06/2016 08:14:09;21.83;151.33
24/06/2016 08:14:10;21.79;152.24
24/06/2016 08:14:11;21.68;153.16
24/06/2016 08:14:12;21.64;153.71
24/06/2016 08:14:13;21.58;154.44
24/06/2016 08:14:14;21.48;155.35
24/06/2016 08:14:15;21.44;156.08
24/06/2016 08:14:16;21.36;156.81
24/06/2016 08:14:17;21.3;157.73
24/06/2016 08:14:18;21.26;158.46
24/06/2016 08:14:19;21.26;159.01
24/06/2016 08:14:20;21.22;159.74
24/06/2016 08:14:21;21.18;160.47
24/06/2016 08:14:22;21.18;161.2
24/06/2016 08:14:23;21.16;162.12
24/06/2016 08:14:24;21.12;162.85
24/06/2016 08:14:25;21.12;163.58
24/06/2016 08:14:26;21.08;164.31
24/06/2016 08:14:27;21.08;165.23
24/06/2016 08:14:28;21.04;166.32
24/06/2016 08:14:29;21.04;166.69
24/06/2016 08:14:30;21.04;167.42
24/06/2016 08:14:31;21.02;168.15
24/06/2016 08:14:32;21.02;169.07
24/06/2016 08:14:33;21;169.8
24/06/2016 08:14:34;21;170.53
24/06/2016 08:14:35;20.98;171.26
24/06/2016 08:14:36;20.98;171.99
24/06/2016 08:14:37;20.94;172.36
24/06/2016 08:14:38;20.94;172.91
24/06/2016 08:14:39;20.94;173.27
24/06/2016 08:14:40;20.94;173.82
24/06/2016 08:14:41;20.92;174.37
24/06/2016 08:14:42;20.92;174.74
24/06/2016 08:14:43;20.88;175.29
24/06/2016 08:14:44;20.88;175.65
24/06/2016 08:14:45;20.82;176.38
24/06/2016 08:14:46;20.76;177.11
24/06/2016 08:14:47;20.72;177.66
24/06/2016 08:14:48;20.7;178.39
24/06/2016 08:14:49;20.7;179.13
24/06/2016 08:14:50;20.68;179.67
24/06/2016 08:14:51;20.68;180.77
24/06/2016 08:14:52;20.66;181.32
24/06/2016 08:14:53;20.64;182.23
24/06/2016 08:14:54;20.64;182.6
24/06/2016 08:14:55;20.64;183.51
24/06/2016 08:14:56;20.64;184.25
24/06/2016 08:14:57;20.6;184.98
24/06/2016 08:14:58;20.56;185.71
24/06/2016 08:14:59;20.56;186.44
24/06/2016 08:15:00;20.53;186.99
24/06/2016 08:15:01;20.49;187.54
24/06/2016 08:15:02;20.49;187.17
24/06/2016 08:15:03;20.49;187.17
24/06/2016 08:15:04;20.49;187.17
24/06/2016 08:15:05;20.49;187.17
24/06/2016 08:15:06;20.49;187.17
24/06/2016 08:15:07;20.49;186.99
24/06/2016 08:15:08;20.49;186.99
24/06/2016 08:15:09;20.49;186.99
24/06/2016 08:15:10;20.49;186.99
24/06/2016 08:15:11;20.49;187.54
24/06/2016 08:15:12;20.49;188.09
24/06/2016 08:15:13;20.49;188.64
24/06/2016 08:15:14;20.49;189.18
24/06/2016 08:15:15;20.45;189.92
24/06/2016 08:15:16;20.45;190.65
24/06/2016 08:15:17;20.45;191.2
24/06/2016 08:15:18;20.45;191.93
24/06/2016 08:15:19;20.45;192.66
24/06/2016 08:15:20;20.41;193.02
24/06/2016 08:15:21;20.41;193.76
24/06/2016 08:15:22;20.41;194.49
24/06/2016 08:15:23;20.41;195.04
24/06/2016 08:15:24;20.41;195.77
24/06/2016 08:15:25;20.39;196.5
24/06/2016 08:15:26;20.39;197.23
24/06/2016 08:15:27;20.33;197.78
24/06/2016 08:15:28;20.33;198.51
24/06/2016 08:15:29;20.31;199.06
24/06/2016 08:15:30;20.29;199.79
24/06/2016 08:15:31;20.29;200.71
24/06/2016 08:15:32;20.26;201.25
24/06/2016 08:15:33;20.26;201.8
24/06/2016 08:15:34;20.26;202.72
24/06/2016 08:15:35;20.26;203.27
24/06/2016 08:15:36;20.24;204.18
24/06/2016 08:15:37;20.24;204.55
24/06/2016 08:15:38;20.18;205.28
24/06/2016 08:15:39;20.14;205.83
24/06/2016 08:15:40;20.08;206.74
24/06/2016 08:15:41;20.05;207.29
24/06/2016 08:15:42;19.97;207.84
24/06/2016 08:15:43;19.95;208.57
24/06/2016 08:15:44;19.95;209.48
24/06/2016 08:15:45;19.91;210.03
24/06/2016 08:15:46;19.9;210.58
24/06/2016 08:15:47;19.88;211.31
24/06/2016 08:15:48;19.88;211.86
24/06/2016 08:15:49;19.8;212.41
24/06/2016 08:15:50;19.8;213.14
24/06/2016 08:15:51;19.8;213.87
24/06/2016 08:15:52;19.8;214.42
24/06/2016 08:15:53;19.8;215.34
24/06/2016 08:15:54;19.8;215.7
24/06/2016 08:15:55;19.8;216.25
24/06/2016 08:15:56;19.76;216.98
24/06/2016 08:15:57;19.73;217.71
24/06/2016 08:15:58;19.73;218.26
24/06/2016 08:15:59;19.73;218.99
24/06/2016 08:16:00;19.71;219.54
24/06/2016 08:16:01;19.71;220.27
24/06/2016 08:16:02;19.65;220.82
24/06/2016 08:16:03;19.65;221.19
24/06/2016 08:16:04;19.62;221.92
24/06/2016 08:16:05;19.62;222.65
24/06/2016 08:16:06;19.6;223.2
24/06/2016 08:16:07;19.6;223.93
24/06/2016 08:16:08;19.6;224.66
24/06/2016 08:16:09;19.6;225.03
24/06/2016 08:16:10;19.6;225.76
24/06/2016 08:16:11;19.6;226.49
24/06/2016 08:16:12;19.56;227.04
24/06/2016 08:16:13;19.56;227.59
24/06/2016 08:16:14;19.56;228.14
24/06/2016 08:16:15;19.56;228.87
24/06/2016 08:16:16;19.56;229.42
24/06/2016 08:16:17;19.56;229.97
24/06/2016 08:16:18;19.56;230.7
24/06/2016 08:16:19;19.56;231.25
24/06/2016 08:16:20;19.52;231.98
24/06/2016 08:16:21;19.52;232.53
24/06/2016 08:16:22;19.52;233.08
24/06/2016 08:16:23;19.52;233.62
24/06/2016 08:16:24;19.51;234.36
24/06/2016 08:16:25;19.47;235.09
24/06/2016 08:16:26;19.43;235.45
24/06/2016 08:16:27;19.43;236
24/06/2016 08:16:28;19.43;236.55
24/06/2016 08:16:29;19.43;237.28
24/06/2016 08:16:30;19.4;237.65
24/06/2016 08:16:31;19.4;238.38
24/06/2016 08:16:32;19.36;238.93
24/06/2016 08:16:33;19.36;239.48
24/06/2016 08:16:34;19.36;240.21
24/06/2016 08:16:35;19.36;240.76
24/06/2016 08:16:36;19.36;241.49
24/06/2016 08:16:37;19.25;241.85
24/06/2016 08:16:38;19.25;242.4
24/06/2016 08:16:39;19.25;243.13
24/06/2016 08:16:40;19.21;243.68
24/06/2016 08:16:41;19.21;244.23
24/06/2016 08:16:42;19.21;244.78
24/06/2016 08:16:43;19.21;245.51
24/06/2016 08:16:44;19.18;246.06
24/06/2016 08:16:45;19.18;246.79
24/06/2016 08:16:46;19.14;247.52
24/06/2016 08:16:47;19.11;247.89
24/06/2016 08:16:48;19;248.62
24/06/2016 08:16:49;18.93;249.35
24/06/2016 08:16:50;18.8;249.9
24/06/2016 08:16:51;18.77;250.63
24/06/2016 08:16:52;18.73;251.18
24/06/2016 08:16:53;18.59;251.91
24/06/2016 08:16:54;18.5;252.64
24/06/2016 08:16:55;18.36;253.19
24/06/2016 08:16:56;18.36;253.92
24/06/2016 08:16:57;18.33;254.11
24/06/2016 08:16:58;18.29;255.02
24/06/2016 08:16:59;18.28;255.75
24/06/2016 08:17:00;18.22;256.12
24/06/2016 08:17:01;18.22;256.67
24/06/2016 08:17:02;18.22;257.4
24/06/2016 08:17:03;18.14;257.95
24/06/2016 08:17:04;18.07;258.5
24/06/2016 08:17:05;18.05;259.04
24/06/2016 08:17:06;18;259.41
24/06/2016 08:17:07;17.97;259.96
24/06/2016 08:17:08;17.97;260.69
24/06/2016 08:17:09;17.97;261.42
24/06/2016 08:17:10;17.9;261.79
24/06/2016 08:17:11;17.83;262.34
24/06/2016 08:17:12;17.8;263.07
24/06/2016 08:17:13;17.8;263.43
24/06/2016 08:17:14;17.8;263.8
24/06/2016 08:17:15;17.75;264.16
24/06/2016 08:17:16;17.75;264.53
24/06/2016 08:17:17;17.75;265.08
24/06/2016 08:17:18;17.72;265.45
24/06/2016 08:17:19;17.72;265.99
24/06/2016 08:17:20;17.7;266.36
24/06/2016 08:17:21;17.7;266.73
24/06/2016 08:17:22;17.63;267.27
24/06/2016 08:17:23;17.6;267.82
24/06/2016 08:17:24;17.56;268.19
24/06/2016 08:17:25;17.56;268.74
24/06/2016 08:17:26;17.56;269.29
24/06/2016 08:17:27;17.56;269.83
24/06/2016 08:17:28;17.53;270.38
24/06/2016 08:17:29;17.51;270.93
24/06/2016 08:17:30;17.47;271.48
24/06/2016 08:17:31;17.42;272.21
24/06/2016 08:17:32;17.33;272.58
24/06/2016 08:17:33;17.27;273.31
24/06/2016 08:17:34;17.17;273.86
24/06/2016 08:17:35;17.09;274.41
24/06/2016 08:17:36;17.01;274.95
24/06/2016 08:17:37;17.01;275.5
24/06/2016 08:17:38;16.98;276.05
24/06/2016 08:17:39;16.98;276.78
24/06/2016 08:17:40;16.94;277.15
24/06/2016 08:17:41;16.91;277.7
24/06/2016 08:17:42;16.91;278.43
24/06/2016 08:17:43;16.86;278.98
24/06/2016 08:17:44;16.85;279.53
